Energy			Time
2943.664276998009	5.009999999999938
2970.258931414828	10.009999999999831
2970.4466986027737	15.009999999999724
2971.69008958153	20.000000000000327
3002.5088864254267	25.00000000000111
3004.0542438314033	30.00000000000189
3003.8502326684975	35.000000000001606
3033.5697821360236	40.00000000000061
3036.775263727849	45.009999999999614
3036.24939079147	50.00999999999862
3064.428955882642	55.009999999997625
3067.362461742904	60.00999999999663
3066.950461285187	65.00999999999635
3100.1394452639624	70.00999999999891
3106.2737610391746	75.00000000000146
3103.2257470323475	80.00000000000402
3138.080076890491	85.00000000000658
3140.2006050324835	90.00000000000914
3141.395716802698	95.0000000000117
3150.001630362309	100.00000000001425
3129.5790034434785	105.00000000001681
3146.149739884466	110.00000000001937
3141.070053473213	115.00000000002193
3167.092683734195	120.00000000002449
3170.377218059156	125.00000000002704
3149.772542661828	130.00000000002674
3140.7604452792693	135.0000000000222
3115.1301593681874	140.00000000001765
3155.2113907783787	145.0000000000131
3153.9455519377098	150.00000000000855
