Energy			Time
2942.999995656157	5.009999999999938
2943.0000002192537	10.009999999999831
2942.999999994806	15.009999999999724
2942.9999914729533	20.000000000000327
2943.0000100069374	25.00000000000111
2942.999999945331	30.00000000000189
2943.000018493185	35.000000000001606
2942.9999902413533	40.00000000000061
2943.0000000466207	45.009999999999614
2943.0000013467716	50.00999999999862
2942.999990839641	55.009999999997625
2942.9999992919365	60.00999999999663
2942.999991062983	65.00999999999635
2943.0000105471872	70.00999999999891
2943.000000417716	75.00000000000146
2942.9999640206065	80.00000000000402
2943.000032107965	85.00000000000658
2942.999999615108	90.00000000000914
2942.999998410476	95.0000000000117
2942.999650787831	100.00000000001425
2943.000000004257	105.00000000001681
2942.99999259742	110.00000000001937
2942.999957919738	115.00000000002193
2943.000000128899	120.00000000002449
2942.999981379454	125.00000000002704
2942.9998417552147	130.00000000002674
2943.000001512085	135.0000000000222
2942.9999943987386	140.00000000001765
2943.0006925866765	145.0000000000131
2943.0000040799173	150.00000000000855
